0, 4899.525735
1, 4581.090182
2, 4436.686538
3, 4436.686538
4, 4436.686538
5, 4167.211539
6, 4167.211539
7, 4102.922613
8, 4102.922613
9, 4102.922613
10, 4102.922613
11, 4005.442937
12, 4005.442937
13, 3898.162500
14, 3898.162500
15, 3898.162500
16, 3898.162500
17, 3846.040152
18, 3846.040152
19, 3834.867006
20, 3664.118373
21, 3664.118373
22, 3664.118373
23, 3664.118373
24, 3664.118373
25, 3570.676400
26, 3570.676400
27, 3570.676400
28, 3570.676400
29, 3570.676400
30, 3570.676400
31, 3570.676400
32, 3570.676400
33, 3570.676400
34, 3570.676400
35, 3570.676400
36, 3570.676400
37, 3570.676400
38, 3570.676400
39, 3570.676400
40, 3570.676400
41, 3554.943177
42, 3554.943177
43, 3554.606731
44, 3554.606731
45, 3554.606731
46, 3554.606731
47, 3554.606731
48, 3554.606731
49, 3554.606731
50, 3554.606731
51, 3554.606731
52, 3554.606731
53, 3554.606731
54, 3554.606731
55, 3526.700894
56, 3526.700894
57, 3526.700894
58, 3526.700894
59, 3526.700894
60, 3526.700894
61, 3526.700894
62, 3522.750808
63, 3522.750808
64, 3522.750808
65, 3522.750808
66, 3522.750808
67, 3522.750808
68, 3522.750808
69, 3522.750808
70, 3522.750808
71, 3522.750808
72, 3522.750808
73, 3522.336199
74, 3519.397319
75, 3519.397319
76, 3519.397319
77, 3519.397319
78, 3481.479758
79, 3481.479758
80, 3481.479758
81, 3481.479758
82, 3481.479758
83, 3481.479758
84, 3481.479758
85, 3481.479758
86, 3481.479758
87, 3481.479758
88, 3481.479758
89, 3481.479758
90, 3481.479758
91, 3481.258860
92, 3481.258860
93, 3481.258860
94, 3481.258860
95, 3481.258860
96, 3481.258860
97, 3481.258860
98, 3481.258860
99, 3481.258860
100, 3481.258860
101, 3481.258860
102, 3481.258860
103, 3481.258860
104, 3481.258860
105, 3481.258860
106, 3481.258860
107, 3481.258860
108, 3481.258860
109, 3466.571166
110, 3466.571166
111, 3466.571166
112, 3466.571166
113, 3466.571166
114, 3466.571166
115, 3466.571166
116, 3466.571166
117, 3466.571166
118, 3466.571166
119, 3459.736540
120, 3459.736540
121, 3459.736540
122, 3459.736540
123, 3446.427070
124, 3446.427070
125, 3446.427070
126, 3446.427070
127, 3446.427070
128, 3446.427070
129, 3446.427070
130, 3446.427070
131, 3446.427070
132, 3446.427070
133, 3446.427070
134, 3446.427070
135, 3446.427070
136, 3434.661722
137, 3434.661722
138, 3434.661722
139, 3434.661722
140, 3434.661722
141, 3434.661722
142, 3434.661722
143, 3434.661722
144, 3434.661722
145, 3434.661722
146, 3434.661722
147, 3434.661722
148, 3429.418575
149, 3429.418575
150, 3429.418575
151, 3429.418575
152, 3429.418575
153, 3415.486940
154, 3415.486940
155, 3415.486940
156, 3415.486940
157, 3415.486940
158, 3415.486940
159, 3415.486940
160, 3415.486940
161, 3415.486940
162, 3415.486940
163, 3415.486940
164, 3415.486940
165, 3415.486940
166, 3415.486940
167, 3415.486940
168, 3415.486940
169, 3415.486940
170, 3415.486940
171, 3415.486940
172, 3411.690040
173, 3411.690040
174, 3411.690040
175, 3411.690040
176, 3388.336574
177, 3388.336574
178, 3388.336574
179, 3388.336574
180, 3388.336574
181, 3388.336574
182, 3388.336574
183, 3388.336574
